user_id,age,employment_type,monthly_income,credit_score,purchase_amount,product_category,bnpl_installments,repayment_delay_days,missed_payments,default_flag,app_usage_frequency,location,transaction_date,debt_to_income_ratio,risk_score,customer_segment
7794,55,Salaried,83749.45,696,5000.0,Fashion,9,0,0,0,4.84,UK,2023-01-29,0.0597018846093914,61.6,Medium Risk
7795,24,Student,11507.69,327,4077.67,Home,3,0,0,1,6.64,Canada,2023-01-06,0.3543430523415212,209.2,High Risk
7796,57,Student,15945.43,368,3369.04,Electronics,3,0,0,1,9.26,Germany,2024-11-01,0.2112856160040839,192.8,High Risk
7797,21,Salaried,18159.73,338,5000.0,Fashion,9,16,2,0,2.53,India,2023-06-20,0.2753344901053044,276.8,High Risk
7798,53,Salaried,35330.39,483,5000.0,Sports,6,4,0,0,8.76,Australia,2023-03-24,0.1415212229471568,154.8,High Risk
7799,48,Salaried,46434.79,518,5000.0,Home,9,18,2,1,7.72,Canada,2023-04-03,0.1076778854819845,208.8,High Risk
7800,24,Salaried,32788.96,398,5000.0,Fashion,6,18,3,1,1.65,Germany,2024-07-11,0.152490350410626,276.8,High Risk
7801,22,Unemployed,8577.44,352,1596.67,Home,3,3,0,1,1.76,Australia,2024-11-25,0.186147615139249,205.2,High Risk
7802,33,Unemployed,13383.72,300,4444.99,Home,3,15,6,1,6.11,Germany,2024-09-18,0.3321191716503334,370.0,High Risk
7803,55,Unemployed,9133.2,341,100.0,Sports,9,2,0,0,7.13,Australia,2023-04-01,0.0109490649498532,207.6,High Risk
7804,59,Unemployed,19560.91,355,5000.0,Fashion,3,9,1,1,7.27,USA,2023-02-05,0.2556118299199781,236.0,High Risk
7805,28,Unemployed,14545.02,371,5000.0,Beauty,9,1,0,1,8.99,India,2023-04-12,0.3437602698380614,193.6,High Risk
7806,20,Salaried,28420.86,483,5000.0,Sports,12,12,1,1,4.94,Canada,2024-12-12,0.175927118320839,190.8,High Risk
7807,24,Student,12732.98,348,928.38,Home,3,0,0,1,7.48,Germany,2024-09-30,0.0729114472809978,200.8,High Risk
7808,28,Salaried,8165.38,319,4783.85,Electronics,6,17,2,0,1.33,Canada,2024-09-05,0.5858698554139551,286.4,High Risk
7809,21,Self-Employed,40181.36,452,5000.0,Beauty,9,9,1,0,4.93,Australia,2024-09-08,0.1244358080463179,197.2,High Risk
7810,46,Salaried,79214.35,643,5000.0,Sports,12,7,1,0,9.58,India,2023-01-21,0.0631198766385131,116.8,Medium Risk
7811,48,Salaried,22480.2,365,3197.57,Beauty,3,17,1,1,7.8,UK,2023-05-15,0.1422393928879636,248.0,High Risk
7812,48,Self-Employed,59589.88,534,5000.0,Electronics,3,12,3,1,8.94,Germany,2024-11-23,0.0839068647226676,210.4,High Risk
7813,37,Student,9539.29,339,863.04,Electronics,12,15,1,1,7.32,India,2023-01-16,0.0904721420566939,254.4,High Risk
7814,28,Unemployed,5000.0,314,1169.76,Sports,3,9,1,1,8.71,Australia,2023-04-27,0.233952,252.4,High Risk
7815,34,Self-Employed,56795.88,572,5000.0,Beauty,6,17,1,0,8.43,Canada,2023-04-26,0.0880345546191026,165.2,Medium Risk
7816,25,Self-Employed,17330.47,373,5000.0,Fashion,6,9,2,0,3.02,UK,2023-03-15,0.2885091979617402,248.8,High Risk
7817,28,Self-Employed,87311.52,741,5000.0,Home,9,3,0,0,8.88,Canada,2023-04-24,0.0572662118355057,49.6,Low Risk
7818,52,Student,20436.58,428,5000.0,Sports,6,0,0,1,3.07,Germany,2023-01-10,0.2446593314536972,168.8,High Risk
7819,20,Student,10088.03,300,100.0,Beauty,3,11,1,0,6.59,India,2023-04-02,0.0099127381659253,262.0,High Risk
7820,30,Self-Employed,81796.95,709,5000.0,Electronics,12,0,0,0,9.92,USA,2023-04-19,0.0611269735607501,56.400000000000006,Low Risk
7821,56,Unemployed,6313.5,329,2627.24,Home,3,3,1,1,4.56,UK,2024-10-25,0.4161305139779837,234.4,High Risk
7822,36,Unemployed,13129.67,339,5000.0,Fashion,12,16,2,1,2.14,USA,2023-01-27,0.3808168826786964,276.4,High Risk
7823,45,Salaried,54327.46,495,5000.0,Fashion,9,13,2,0,9.12,India,2024-07-11,0.0920344886361335,208.0,High Risk
7824,31,Self-Employed,69916.26,660,5000.0,Fashion,6,9,1,0,5.03,Australia,2023-01-16,0.0715141227519893,114.0,Medium Risk
7825,41,Unemployed,9115.1,300,3052.83,Fashion,3,15,1,0,5.35,India,2023-06-21,0.3349200776733113,270.0,High Risk
7826,42,Student,14331.9,339,5000.0,Home,6,8,1,0,8.77,India,2023-06-04,0.3488720965119768,240.4,High Risk
7827,56,Self-Employed,74093.44,573,5000.0,Fashion,9,15,3,0,3.33,India,2023-02-25,0.067482357412478,200.8,Medium Risk
7828,48,Salaried,37345.16,430,5000.0,Electronics,12,19,1,0,7.18,India,2023-06-20,0.133886158206311,226.0,High Risk
7829,36,Unemployed,11150.66,300,2888.27,Fashion,12,12,1,1,2.55,UK,2023-05-26,0.259022335897606,264.0,High Risk
7830,20,Unemployed,5055.49,300,655.17,Beauty,9,2,0,1,7.49,USA,2024-12-09,0.1295957464063819,224.0,Medium Risk
7831,59,Salaried,88044.4,748,5000.0,Sports,3,13,1,0,8.06,India,2023-03-24,0.0567895289194997,86.80000000000001,Low Risk
7832,29,Student,53134.39,526,5000.0,Sports,6,5,1,0,6.96,Canada,2023-06-04,0.0941010144277557,159.6,High Risk
7833,32,Salaried,47954.52,436,5000.0,Electronics,3,4,1,0,1.58,UK,2024-09-02,0.1042654581883,193.6,High Risk
7834,21,Salaried,37891.61,530,5000.0,Beauty,3,0,0,0,6.69,India,2023-04-11,0.1319553325920962,128.0,High Risk
7835,26,Salaried,39841.34,482,5000.0,Sports,6,2,0,0,7.84,India,2023-03-20,0.1254977869720245,151.20000000000002,High Risk
7836,44,Unemployed,21701.28,300,5000.0,Sports,12,25,3,1,8.24,Australia,2024-07-19,0.2304011560608406,330.0,High Risk
7837,38,Self-Employed,66514.6,577,5000.0,Fashion,3,7,2,0,2.63,USA,2023-03-04,0.0751714661142065,163.2,Medium Risk
7838,20,Unemployed,5000.0,300,2460.24,Fashion,6,12,1,0,3.19,Germany,2024-11-30,0.4920479999999999,264.0,High Risk
7839,28,Unemployed,10787.85,341,2240.26,Sports,6,5,1,0,3.72,India,2024-08-23,0.2076651047242963,233.6,High Risk
7840,44,Unemployed,12208.84,364,2686.98,Electronics,9,2,0,0,2.98,Canada,2024-09-20,0.2200847910202771,198.4,High Risk
7841,48,Student,5878.51,300,1417.09,Home,12,17,2,1,1.01,Canada,2024-10-01,0.2410627863183017,294.0,High Risk
7842,54,Salaried,88071.27,621,5000.0,Sports,3,23,2,0,5.95,Germany,2023-05-28,0.0567722027853123,177.60000000000002,Medium Risk
7843,43,Unemployed,5000.0,319,3025.29,Home,9,16,1,1,7.29,Germany,2023-03-12,0.605058,264.4,High Risk
7844,47,Self-Employed,70484.13,630,5000.0,Electronics,6,10,2,0,9.66,India,2024-09-17,0.0709379544019341,148.0,Medium Risk
7845,42,Salaried,52873.89,482,5000.0,Sports,6,11,2,0,5.11,Canada,2024-10-25,0.0945646329407577,209.2,High Risk
7846,25,Student,12324.08,339,2888.24,Fashion,12,12,1,1,8.31,USA,2024-09-28,0.2343574530512622,248.4,High Risk
7847,52,Unemployed,15870.26,382,2040.72,Electronics,3,6,1,0,7.94,India,2023-04-02,0.128587685393938,219.2,High Risk
7848,52,Self-Employed,103692.21,638,5000.0,Beauty,3,21,5,0,9.05,India,2023-03-02,0.0482196299992063,226.8,Medium Risk
7849,37,Salaried,46075.44,483,5000.0,Sports,12,15,2,1,2.23,India,2023-06-24,0.1085176831735084,216.8,High Risk
7850,44,Student,11284.51,397,4205.07,Electronics,9,14,1,0,7.59,Australia,2023-04-14,0.3726409033267727,229.2,High Risk
7851,54,Student,22749.26,394,5000.0,Home,9,19,2,1,6.25,UK,2024-08-11,0.2197873689078238,260.4,High Risk
7852,52,Self-Employed,78310.49,721,2481.32,Sports,9,8,1,0,5.18,UK,2024-08-19,0.0316856656113376,87.6,Low Risk
7853,50,Self-Employed,112531.6,831,5000.0,Electronics,9,4,0,0,6.83,USA,2023-04-11,0.0444319639994454,15.6,Low Risk
7854,26,Student,18333.53,390,3755.75,Electronics,12,4,0,0,1.12,India,2024-11-20,0.2048568933533258,192.0,High Risk
7855,21,Student,12913.14,315,4044.62,Fashion,6,21,1,0,5.87,UK,2024-12-21,0.31321738941884,276.0,High Risk
7856,32,Self-Employed,15688.88,348,2405.63,Home,6,12,2,1,6.17,Germany,2023-06-29,0.1533334438149823,264.8,High Risk
7857,48,Unemployed,11847.2,318,1922.21,Electronics,6,10,1,0,5.58,Germany,2024-09-25,0.1622501519346343,252.8,High Risk
7858,45,Student,5000.0,321,1594.78,Beauty,6,3,0,0,4.86,Canada,2024-11-18,0.318956,217.6,High Risk
7859,31,Student,7269.96,368,3210.17,Home,9,0,0,1,3.11,Canada,2024-08-09,0.4415663910117799,192.8,High Risk
7860,28,Student,14061.92,321,2903.32,Beauty,12,2,0,0,4.82,Germany,2024-11-26,0.2064668267206754,215.6,High Risk
7861,19,Unemployed,8780.06,300,2297.03,Fashion,9,5,1,0,7.66,Australia,2023-04-16,0.2616189411006303,250.0,Medium Risk
7862,46,Salaried,82701.48,784,5000.0,Electronics,9,4,0,0,8.35,India,2024-07-05,0.0604584101759726,34.400000000000006,Low Risk
7863,32,Self-Employed,83917.97,784,5000.0,Home,12,6,0,0,9.33,Australia,2023-03-05,0.0595819941783625,38.400000000000006,Low Risk
7864,46,Salaried,62776.23,574,5000.0,Fashion,6,15,2,0,9.05,Australia,2024-08-07,0.0796479814095239,180.4,Medium Risk
7865,21,Salaried,29657.9,413,5000.0,Sports,3,5,1,0,7.4,USA,2024-10-25,0.1685891448821393,204.8,High Risk
7866,40,Self-Employed,75459.37,647,5000.0,Fashion,12,20,2,0,1.2,Canada,2023-06-20,0.0662608235398731,161.2,Medium Risk
7867,36,Unemployed,11034.73,335,2893.48,Sports,6,5,0,1,3.28,UK,2024-11-10,0.2622157497283576,216.0,High Risk
7868,41,Salaried,84564.85,682,5000.0,Fashion,9,13,1,0,6.92,Germany,2024-08-22,0.0591262208825534,113.2,Medium Risk
7869,42,Self-Employed,41213.69,462,5000.0,Electronics,9,20,2,1,9.63,Canada,2024-12-14,0.1213189112646792,235.2,High Risk
7870,30,Student,15152.75,364,5000.0,Sports,3,5,0,0,3.69,India,2024-11-16,0.3299731071917638,204.4,High Risk
7871,52,Unemployed,14376.65,306,3274.05,Home,3,10,1,0,6.55,Australia,2024-08-15,0.2277338601134478,257.6,High Risk
7872,31,Student,18550.32,353,5000.0,Fashion,6,8,1,0,2.62,Germany,2024-07-08,0.2695371292786324,234.8,High Risk
7873,57,Self-Employed,75341.12,657,890.29,Home,6,6,1,0,1.75,Australia,2023-04-23,0.0118167874329449,109.2,Medium Risk
7874,50,Self-Employed,102913.52,830,5000.0,Beauty,6,0,0,0,3.55,UK,2024-12-14,0.0485844814170188,8.0,Low Risk
7875,22,Self-Employed,45870.6,484,5000.0,Fashion,12,17,1,1,4.27,UK,2024-12-18,0.1090022803277044,200.4,High Risk
7876,27,Unemployed,9909.61,330,3249.69,Electronics,6,9,1,0,9.66,India,2023-06-16,0.3279331880871194,246.0,High Risk
7877,32,Student,16185.18,363,5000.0,Electronics,12,12,2,1,9.27,USA,2023-01-10,0.3089245840948324,258.8,High Risk
7878,41,Salaried,30638.82,389,5000.0,Sports,12,9,3,0,5.26,USA,2023-05-28,0.1631916633865142,262.4,High Risk
7879,57,Student,22372.6,369,5000.0,Electronics,9,3,0,1,4.65,Canada,2023-06-14,0.2234876590114694,198.4,High Risk
7880,25,Salaried,36955.93,481,5000.0,Beauty,9,1,0,0,9.35,India,2023-06-16,0.1352962839793234,149.6,High Risk
7881,44,Self-Employed,83122.84,706,5000.0,Home,12,13,1,0,2.51,UK,2024-07-31,0.0601519389857228,103.6,Low Risk
7882,36,Salaried,48461.55,533,5000.0,Home,6,20,1,0,2.1,Australia,2023-05-07,0.1031745786092273,186.8,High Risk
7883,58,Unemployed,16615.79,397,5000.0,Electronics,3,5,0,1,5.63,India,2024-09-22,0.3009185840697312,191.2,High Risk
7884,31,Salaried,47293.03,537,5000.0,Beauty,3,0,0,0,4.74,Canada,2023-02-26,0.1057238244197929,125.2,High Risk
7885,37,Self-Employed,87264.36,602,5000.0,Fashion,12,13,3,1,5.76,India,2023-03-17,0.0572971600318847,185.2,Medium Risk
7886,28,Student,16484.17,373,4188.1,Beauty,12,6,1,1,7.5,Germany,2023-04-13,0.2540679937176091,222.8,High Risk
7887,20,Salaried,36179.57,458,5000.0,Electronics,9,0,0,0,7.71,India,2023-04-04,0.1381995418961585,156.8,High Risk
7888,31,Self-Employed,33865.02,409,100.0,Sports,12,7,1,1,3.62,USA,2024-09-21,0.0029528994815299,210.4,High Risk
7889,50,Self-Employed,70134.07,701,5000.0,Beauty,12,3,0,0,7.95,India,2024-07-30,0.0712920268280452,65.6,Low Risk
7890,37,Salaried,54535.38,604,5000.0,Electronics,12,3,0,0,6.29,Australia,2024-12-22,0.0916836006277026,104.4,Medium Risk
7891,24,Self-Employed,60912.95,584,5000.0,Fashion,9,0,0,0,3.52,USA,2023-06-01,0.0820843515213103,106.4,Medium Risk
7892,20,Unemployed,8137.31,333,2909.44,Electronics,3,1,0,1,5.36,UK,2024-07-07,0.3575432175989362,208.8,High Risk
7893,20,Salaried,28975.26,350,1685.96,Fashion,3,11,1,0,1.27,India,2024-08-24,0.05818619056395,242.0,High Risk
7894,31,Student,10295.95,382,4879.54,Sports,6,2,0,0,5.29,Australia,2023-05-24,0.4739280979414235,191.2,High Risk
7895,23,Student,12964.3,400,5000.0,Electronics,6,0,0,0,6.27,Germany,2023-06-20,0.3856745061437949,180.0,High Risk
7896,26,Unemployed,8958.34,314,1981.65,Beauty,12,3,0,0,3.46,UK,2023-02-14,0.221207277241096,220.4,High Risk
7897,52,Self-Employed,88734.76,630,5000.0,Home,6,16,3,1,5.84,UK,2023-03-20,0.0563477041015268,180.0,Medium Risk
7898,26,Unemployed,10814.45,300,4218.98,Electronics,3,11,2,0,1.01,UK,2024-12-27,0.390124324399299,282.0,High Risk
7899,32,Self-Employed,37944.45,524,5000.0,Fashion,6,0,0,1,6.7,Germany,2023-05-14,0.1317715766073826,130.4,High Risk
7900,28,Unemployed,6706.65,344,2403.32,Fashion,12,20,1,1,8.1,Australia,2023-06-17,0.3583488030536855,262.4,High Risk
7901,52,Student,19956.04,347,5000.0,Beauty,6,14,2,1,2.75,India,2023-01-19,0.2505507104615945,269.20000000000005,High Risk
7902,58,Salaried,87598.5,770,5000.0,Sports,6,7,0,0,1.87,India,2023-05-15,0.0570786029441143,46.0,Low Risk
7903,35,Student,22571.15,349,5000.0,Fashion,6,9,2,1,2.77,India,2024-07-22,0.2215217213123832,258.4,High Risk
7904,26,Student,19488.06,375,100.0,Beauty,12,10,1,0,8.73,Australia,2023-05-03,0.0051313470915011,230.0,High Risk
7905,30,Self-Employed,36928.1,414,4252.56,Home,12,19,1,1,5.93,Germany,2024-11-22,0.1151578337363688,232.4,High Risk
7906,42,Self-Employed,78157.15,705,5000.0,Home,3,12,1,0,6.42,USA,2023-04-10,0.0639736735538591,102.0,Low Risk
7907,25,Student,15800.35,408,1707.08,Sports,3,1,0,0,9.96,Germany,2024-10-20,0.1080406446692636,178.8,High Risk
7908,50,Salaried,60120.04,547,5000.0,Beauty,3,0,0,0,1.77,Germany,2024-08-20,0.0831669440007026,121.2,High Risk
7909,39,Self-Employed,84166.54,772,5000.0,Fashion,6,0,0,0,2.0,UK,2023-03-03,0.0594060299971936,31.200000000000003,Low Risk
7910,21,Salaried,55025.56,559,5000.0,Fashion,9,18,1,0,9.11,Germany,2024-11-24,0.0908668625998536,172.4,Medium Risk
7911,21,Self-Employed,59204.5,566,5000.0,Beauty,12,0,0,0,8.04,Germany,2023-01-29,0.0844530398871707,113.6,Medium Risk
7912,41,Salaried,47812.57,500,5000.0,Sports,9,17,1,0,8.05,Germany,2024-09-19,0.1045750102954097,194.0,High Risk
7913,28,Unemployed,5460.83,346,1790.68,Beauty,3,6,1,0,4.15,UK,2024-07-25,0.3279135223033861,233.6,High Risk
7914,49,Unemployed,5984.41,300,2026.87,Fashion,9,15,2,0,6.57,USA,2023-04-25,0.3386917006020643,290.0,High Risk
7915,49,Student,21690.59,365,5000.0,Electronics,9,17,1,1,9.55,Canada,2023-04-20,0.2305147070688257,248.0,High Risk
7916,57,Unemployed,5000.0,300,1778.96,Beauty,6,11,2,1,5.01,Canada,2024-09-08,0.355792,282.0,High Risk
7917,55,Unemployed,7060.63,364,2571.31,Sports,9,2,0,1,9.24,UK,2024-12-23,0.3641757180308272,198.4,High Risk
7918,42,Student,13468.54,407,252.82,Beauty,9,4,0,0,8.57,Germany,2024-11-16,0.0187711511418461,185.2,High Risk
7919,25,Salaried,41633.61,362,5000.0,Fashion,3,17,4,1,9.69,Canada,2024-07-09,0.1200952787903811,309.20000000000005,High Risk
7920,31,Salaried,68767.96,656,5000.0,Fashion,12,11,1,0,6.85,UK,2023-04-22,0.0727082786809438,119.6,Medium Risk
7921,42,Salaried,44897.49,517,5000.0,Electronics,9,6,1,1,5.1,Germany,2024-10-09,0.1113648001257976,165.20000000000002,High Risk
7922,45,Salaried,43989.05,573,5000.0,Sports,3,17,1,0,1.61,UK,2023-02-01,0.1136646506346465,164.8,Medium Risk
7923,35,Student,5000.0,300,2485.19,Home,3,16,2,1,7.93,USA,2024-10-16,0.497038,292.0,High Risk
7924,28,Self-Employed,88916.3,687,5000.0,Fashion,6,9,3,0,7.0,UK,2024-09-27,0.0562326592537026,143.2,Medium Risk
7925,46,Student,20279.61,375,2440.09,Fashion,6,13,1,0,5.69,UK,2023-05-14,0.1203223336148969,236.0,High Risk
7926,55,Salaried,28629.38,415,5000.0,Home,9,1,0,0,5.45,Australia,2023-05-13,0.1746457659928367,176.0,High Risk
7927,20,Unemployed,7639.63,331,480.51,Beauty,9,11,1,1,8.08,Canada,2023-02-01,0.0628970251177085,249.6,High Risk
7928,33,Self-Employed,60649.25,549,5000.0,Electronics,9,13,2,0,9.54,USA,2023-05-29,0.0824412503040021,186.4,High Risk
7929,48,Salaried,40198.06,524,5000.0,Home,6,4,0,0,2.95,Australia,2023-06-06,0.1243841120690899,138.4,High Risk
7930,24,Unemployed,8422.38,361,1508.37,Home,12,14,1,0,6.8,Canada,2023-02-05,0.1790907083270999,243.6,High Risk
7931,18,Student,10177.6,357,4516.72,Fashion,9,0,0,1,4.63,UK,2023-04-07,0.4437902845464549,197.2,High Risk
7932,56,Student,8411.73,300,718.47,Sports,3,16,2,1,7.36,USA,2024-09-27,0.0854128698852673,292.0,High Risk
7933,30,Salaried,14324.76,409,5000.0,Beauty,9,7,0,0,7.3,Australia,2024-07-22,0.349045987506946,190.4,High Risk
7934,59,Student,19638.35,392,5000.0,Home,12,14,2,1,2.73,Australia,2024-11-20,0.2546038745617631,251.2,High Risk
7935,54,Salaried,44336.4,486,5000.0,Electronics,12,1,0,0,9.24,India,2024-12-18,0.1127741539682969,147.6,High Risk
7936,38,Unemployed,5000.0,300,1061.0,Fashion,6,14,2,1,6.12,Canada,2024-08-06,0.2122,288.0,High Risk
7937,57,Salaried,95406.31,744,5000.0,Sports,9,21,2,0,2.42,USA,2023-03-01,0.0524074351057073,124.4,Low Risk
7938,21,Unemployed,5000.0,300,577.2,Fashion,9,9,1,1,7.69,India,2024-08-01,0.11544,258.0,Medium Risk
7939,27,Unemployed,11987.31,300,5000.0,Fashion,6,18,3,1,8.77,UK,2024-10-05,0.4171077581208795,316.0,High Risk
7940,42,Self-Employed,86677.2,744,5000.0,Home,12,0,0,0,2.71,Australia,2023-01-12,0.0576852967100921,42.400000000000006,Low Risk
7941,27,Student,7677.11,340,1301.55,Sports,6,13,1,1,9.85,Canada,2024-10-26,0.169536453170529,250.0,High Risk
7942,46,Self-Employed,103456.74,778,5000.0,Electronics,9,18,1,0,6.86,Canada,2023-05-09,0.0483293790235416,84.8,Low Risk
7943,26,Student,17964.64,395,1101.67,Sports,12,4,0,0,7.39,Germany,2024-07-29,0.0613243571816635,190.0,High Risk
7944,39,Salaried,50467.12,614,5000.0,Beauty,12,0,0,0,3.15,Germany,2023-02-02,0.0990744072576362,94.4,Medium Risk
7945,20,Student,10191.02,311,3578.16,Electronics,6,17,2,1,7.62,UK,2023-05-23,0.3511091137099132,289.6,High Risk
7946,30,Salaried,30315.82,434,5000.0,Electronics,12,0,0,1,2.25,India,2023-01-24,0.1649303894798161,166.4,High Risk
7947,25,Self-Employed,107459.2,813,5000.0,Electronics,6,5,1,0,1.45,USA,2023-03-07,0.0465292873946577,44.8,Low Risk
7948,34,Student,5000.0,300,428.09,Home,12,12,1,0,5.0,USA,2023-06-08,0.085618,264.0,High Risk
7949,56,Student,20561.68,434,5000.0,Electronics,9,2,0,1,2.38,Australia,2023-03-28,0.2431707914917458,170.4,High Risk
7950,31,Self-Employed,46292.3,518,5000.0,Fashion,9,10,2,0,4.39,India,2024-10-18,0.1080093233647928,192.8,High Risk
7951,20,Salaried,20589.24,374,5000.0,Beauty,9,5,1,0,1.95,India,2023-03-01,0.2428452920068929,220.4,High Risk
7952,49,Student,19213.38,319,5000.0,Sports,9,17,2,0,2.15,Australia,2024-11-06,0.2602353151813996,286.4,High Risk
7953,46,Unemployed,7277.4,300,2508.61,Electronics,3,11,3,1,4.2,USA,2023-01-25,0.3447123972847445,302.0,High Risk
7954,20,Unemployed,6282.76,300,2262.1,Fashion,6,8,1,1,7.37,India,2023-05-13,0.360048768375682,256.0,Medium Risk
7955,19,Unemployed,5000.0,300,967.03,Electronics,9,9,1,0,2.32,India,2024-09-29,0.193406,258.0,Medium Risk
7956,54,Self-Employed,81030.53,624,5000.0,Fashion,6,15,2,0,2.35,India,2023-02-04,0.061705137557412,160.4,Medium Risk
7957,39,Self-Employed,79946.89,683,5000.0,Electronics,6,24,1,0,2.27,Canada,2023-02-14,0.0625415197514249,134.8,Medium Risk
7958,58,Unemployed,8527.52,300,1014.95,Sports,3,17,2,0,8.39,Canada,2024-07-26,0.119020535865058,294.0,High Risk
7959,28,Salaried,48660.35,520,5000.0,Electronics,9,12,1,0,5.26,India,2024-09-20,0.1027530628119197,176.0,High Risk
7960,26,Student,16747.38,318,5000.0,Electronics,3,18,3,1,4.35,India,2024-10-21,0.2985541619047278,308.8,High Risk
7961,55,Self-Employed,95150.59,734,5000.0,Home,3,11,1,0,7.65,Germany,2023-03-09,0.0525482816238974,88.4,Low Risk
7962,53,Salaried,84133.16,578,5000.0,Fashion,12,14,5,0,7.02,India,2024-10-04,0.0594295994587627,236.8,Medium Risk
7963,20,Student,7022.17,300,1997.97,Electronics,3,15,3,0,9.62,Canada,2024-09-15,0.2845231602197041,310.0,High Risk
7964,34,Unemployed,18805.68,383,4555.0,Sports,3,5,0,1,1.61,Germany,2024-08-22,0.2422140544771579,196.8,High Risk
7965,48,Salaried,71585.63,606,5000.0,Electronics,3,6,2,0,8.31,Australia,2023-05-14,0.0698464202941288,149.60000000000002,Medium Risk
7966,32,Unemployed,6327.58,300,2188.24,Fashion,6,13,1,1,6.97,UK,2023-05-27,0.345825734324971,266.0,High Risk
7967,53,Salaried,72358.24,631,5000.0,Sports,9,2,0,0,8.15,UK,2024-09-29,0.0691006304188714,91.6,Medium Risk
7968,20,Salaried,28136.22,429,2279.8,Sports,6,6,1,1,5.14,Australia,2024-09-04,0.0810272310921652,200.4,High Risk
7969,29,Student,20716.95,300,2266.59,Beauty,12,0,2,1,7.29,Canada,2023-01-17,0.1094075141369748,260.0,High Risk
7970,46,Student,22132.7,360,4774.29,Home,6,20,3,1,4.28,India,2024-10-22,0.2157120459772192,296.0,High Risk
7971,55,Salaried,74793.43,644,5000.0,Electronics,6,3,1,0,3.85,USA,2023-04-14,0.0668507915735379,108.4,Medium Risk
7972,53,Unemployed,8404.67,300,1345.89,Home,3,9,1,0,2.92,USA,2024-12-06,0.1601359720250765,258.0,Medium Risk
7973,55,Student,27978.04,379,5000.0,Sports,9,19,1,1,3.83,USA,2023-04-19,0.1787115895180648,246.4,High Risk
7974,55,Salaried,72153.36,684,5000.0,Electronics,12,3,0,0,9.61,Germany,2023-01-13,0.069296842170621,72.4,Medium Risk
7975,35,Self-Employed,42231.78,460,5000.0,Sports,6,13,1,0,3.5,Canada,2023-01-22,0.1183942519117119,202.0,High Risk
7976,44,Unemployed,5000.0,319,1230.44,Sports,12,1,0,1,9.33,Australia,2024-08-25,0.246088,214.4,High Risk
7977,43,Salaried,65021.47,615,5000.0,Beauty,9,17,1,0,2.11,USA,2023-03-27,0.0768976770288337,148.0,Medium Risk
7978,48,Unemployed,10104.22,300,3691.79,Sports,3,11,2,0,2.17,India,2023-04-21,0.3653711023710885,282.0,High Risk
7979,35,Self-Employed,41488.13,480,5000.0,Beauty,9,1,0,1,2.05,India,2024-08-11,0.1205163983047681,150.0,High Risk
7980,57,Unemployed,14052.14,388,5000.0,Electronics,12,4,0,1,1.92,Germany,2024-11-14,0.3558176904016043,192.8,High Risk
7981,51,Salaried,49930.45,582,5000.0,Sports,12,15,1,0,3.26,Australia,2024-07-28,0.1001392937576168,157.2,Medium Risk
7982,26,Salaried,43956.13,460,5000.0,Sports,9,15,1,0,2.57,Germany,2024-08-22,0.1137497773348108,206.0,High Risk
7983,51,Self-Employed,74373.24,674,5000.0,Fashion,6,12,1,0,4.69,USA,2024-07-30,0.0672284816420529,114.4,Medium Risk
7984,44,Unemployed,14318.19,323,5000.0,Home,9,15,2,1,7.14,Germany,2024-09-25,0.349206149659978,280.8,High Risk
7985,32,Unemployed,5000.0,357,1945.63,Electronics,12,1,0,1,4.75,Canada,2024-07-18,0.389126,199.2,High Risk
7986,42,Self-Employed,94340.17,693,5000.0,Beauty,3,14,1,0,5.59,UK,2023-03-22,0.0529996924957841,110.8,Medium Risk
7987,27,Self-Employed,76807.62,666,5000.0,Electronics,12,19,1,0,5.83,Germany,2024-07-03,0.0650977077534755,131.60000000000002,Medium Risk
